from_name,to_region,straight_distance_km,road_distance_km,road_time_sec,road_time_hours,road_time_h_m,end_lat,end_lon
Mayo,Newfoundland,4794.9,7659.5,379372.2,105.381,105h 23m,47.5796060,-59.1415050
McAdam,New Brunswick,0.0,0.0,0.0,0.000,0h 00m,45.5923200,-67.3070000
McAdam,Nova Scotia,238.2,306.5,13204.2,3.668,3h 40m,45.8552499,-64.2612054
McAdam,Québec,229.1,310.6,13449.2,3.736,3h 44m,47.4857661,-68.4879873
McAdam,Prince Edward Island,281.2,348.7,15401.2,4.278,4h 17m,46.1915229,-63.7772032
McAdam,Quebec,462.2,640.4,41592.0,11.553,11h 33m,47.3812400,-61.8550470
McAdam,Ontario,552.1,914.8,42659.6,11.850,11h 51m,45.5419600,-74.4007356
McAdam,Newfoundland,661.6,900.9,56917.2,15.810,15h 49m,47.5796060,-59.1415050
McAdam,Newfoundland and Labrador,803.7,1150.7,66887.3,18.580,18h 35m,52.8193711,-67.1766909
McAdam,Manitoba,2122.7,2942.5,147032.1,40.842,40h 51m,49.7400068,-95.1551137
McAdam,Saskatchewan,2573.9,3434.7,168703.7,46.862,46h 52m,49.8424563,-101.4441181
McAdam,Alberta,3182.7,4093.6,195655.6,54.349,54h 21m,49.9577834,-110.0001320
McAdam,British Columbia,3487.6,4448.4,213071.4,59.186,59h 11m,49.0355662,-114.0394431
McAdam,Northwest Territories,3593.7,5364.4,253286.2,70.357,70h 21m,60.0021112,-116.9810185
McAdam,Yukon,3984.4,5705.7,270339.3,75.094,75h 06m,60.0521884,-124.0168627
McAdam,Nunavut,3339.4,6384.0,310347.9,86.208,86h 12m,65.0116609,-109.7209871
McBride,British Columbia,0.0,0.0,0.0,0.000,0h 00m,53.2999500,-120.1693200
McBride,Alberta,121.8,138.5,6504.8,1.807,1h 48m,52.8879682,-118.4788279
McBride,Saskatchewan,675.4,776.5,34906.4,9.696,9h 42m,53.2775565,-109.9996962
McBride,Northwest Territories,770.1,1220.3,55846.9,15.513,15h 31m,60.0021112,-116.9810185
McBride,Yukon,786.4,1235.8,60013.2,16.670,16h 40m,60.0521884,-124.0168627
McBride,Manitoba,1230.1,1391.0,64056.1,17.793,17h 48m,52.8316148,-101.7236824
McBride,Ontario,1765.5,2048.5,89470.2,24.853,24h 51m,49.7387412,-95.1576564
McBride,Nunavut,1427.7,2239.9,112908.6,31.364,31h 22m,65.0116609,-109.7209871
McBride,Québec,2858.2,3457.8,162127.8,45.035,45h 02m,48.5258748,-79.5235351
McBride,New Brunswick,3626.1,4654.8,221469.0,61.519,61h 31m,47.3638255,-68.7634296
McBride,Nova Scotia,4007.0,5198.6,244485.3,67.913,67h 55m,45.8552499,-64.2612054
McBride,Prince Edward Island,4018.4,5240.9,246682.3,68.523,68h 31m,46.1915229,-63.7772032
McBride,Newfoundland and Labrador,3459.1,5201.5,259649.6,72.125,72h 07m,52.8193711,-67.1766909
McBride,Quebec,4072.5,5532.6,272873.1,75.798,75h 48m,47.3812400,-61.8550470
McBride,Newfoundland,4234.2,5793.0,288198.3,80.055,80h 03m,47.5796060,-59.1415050
McLennan,Alberta,0.0,0.0,0.0,0.000,0h 00m,55.7000900,-116.9025900
McLennan,British Columbia,194.0,205.9,9638.8,2.677,2h 41m,55.7792044,-119.9989261
McLennan,Northwest Territories,478.4,564.6,26114.3,7.254,7h 15m,60.0021112,-116.9810185
McLennan,Saskatchewan,464.9,563.5,26392.5,7.331,7h 20m,54.3405965,-110.0018322
McLennan,Yukon,640.5,886.9,43772.2,12.159,12h 10m,60.0521884,-124.0168627
McLennan,Manitoba,1033.6,1245.1,58108.9,16.141,16h 08m,52.8316148,-101.7236824
McLennan,Nunavut,1106.5,1584.1,83176.0,23.104,23h 06m,65.0116609,-109.7209871
McLennan,Ontario,1598.8,1917.5,84068.6,23.352,23h 21m,49.7387412,-95.1576564
McLennan,Québec,2637.5,3326.7,156726.2,43.535,43h 32m,48.5258748,-79.5235351
McLennan,New Brunswick,3381.1,4523.7,216067.4,60.019,60h 01m,47.3638255,-68.7634296
McLennan,Nova Scotia,3758.8,5067.5,239083.7,66.412,66h 25m,45.8552499,-64.2612054
McLennan,Prince Edward Island,3766.8,5109.8,241280.7,67.022,67h 01m,46.1915229,-63.7772032
McLennan,Newfoundland and Labrador,3175.5,5070.4,254248.0,70.624,70h 37m,52.8193711,-67.1766909
McLennan,Quebec,3809.4,5401.5,267471.5,74.298,74h 18m,47.3812400,-61.8550470
McLennan,Newfoundland,3963.8,5661.9,282796.7,78.555,78h 33m,47.5796060,-59.1415050
McMasterville,Quebec,0.0,0.0,0.0,0.000,0h 00m,45.5500800,-73.2658500
McMasterville,Ontario,88.4,108.6,5499.7,1.528,1h 32m,45.5419600,-74.4007356
McMasterville,Québec,88.4,108.6,5499.7,1.528,1h 32m,45.5419600,-74.4007356
McMasterville,New Brunswick,399.4,474.1,22552.0,6.264,6h 16m,47.3638255,-68.7634296
